context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CHG	gain	GO:0060560	developmental growth involved in morphogenesis	4	AT1G26960;AT1G69940;AT2G25630;AT3G23380	12.16	3.2809145066581658	0.32894736842105265	1.0	200	172	200	1.0
CHG	gain	GO:0061458	reproductive system development	9	AT1G55540;AT1G67990;AT1G76500;AT3G07610;AT3G46330;AT4G23100;AT5G22260;AT5G23040;AT5G62165	41.155	6.332533063474666	0.21868545741708176	1.0	200	172	200	1.0
CHG	gain	GO:0065007	biological regulation	25	AT1G21230;AT1G26960;AT1G33910;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49005;AT1G49190;AT1G71930;AT1G76500;AT2G01150;AT2G10440;AT3G07610;AT4G04030;AT4G40100;AT5G22260;AT5G23040;AT5G24240;AT5G37500;AT5G40850;AT5G56970;AT5G62165	150.695	10.802868831935506	0.165898005905969	1.0	200	172	200	1.0
CHG	gain	GO:0070542	response to fatty acid	5	AT3G45140;AT4G23100;AT4G35770;AT5G24290;AT5G37500	6.45	2.34040594769369	0.7751937984496123	0.8009950248756219	160	172	200	1.0
CHG	gain	GO:0070647	protein modification by small protein conjugation or removal	4	AT1G53490;AT2G01150;AT2G38195;AT2G38220	21.205	4.6575717922539965	0.1886347559537845	1.0	200	172	200	1.0
CHG	gain	GO:0070887	cellular response to chemical stimulus	4	AT1G49190;AT1G71930;AT2G01150;AT5G22260	34.365	5.243259959223816	0.11639749745380473	1.0	200	172	200	1.0
CHG	gain	GO:0071495	cellular response to endogenous stimulus	3	AT1G49190;AT1G71930;AT5G22260	16.95	3.8049310112011256	0.17699115044247787	1.0	200	172	200	1.0
CHG	gain	GO:0071554	cell wall organization or biogenesis	11	AT1G14110;AT1G23720;AT1G44980;AT1G69940;AT2G36710;AT3G28550;AT3G54580;AT4G23100;AT4G28850;AT5G06630;AT5G18990	13.71	3.3609373692468534	0.8023340627279357	0.8159203980099502	163	172	200	1.0
CHG	gain	GO:0071555	cell wall organization	9	AT1G23720;AT1G44980;AT1G69940;AT2G36710;AT3G28550;AT3G54580;AT4G23100;AT5G06630;AT5G18990	8.395	2.6756260949542283	1.072066706372841	0.4577114427860697	91	172	200	1.0
CHG	gain	GO:0071669	plant-type cell wall organization or biogenesis	4	AT1G23720;AT3G28550;AT3G54580;AT5G06630	7.515	2.49194201377159	0.5322687957418497	0.9552238805970149	191	172	200	1.0
CHG	gain	GO:0071840	cellular component organization or biogenesis	20	AT1G14110;AT1G23720;AT1G24490;AT1G44575;AT1G44980;AT1G53490;AT1G69940;AT2G36710;AT3G07610;AT3G28550;AT3G54580;AT4G23100;AT4G28850;AT4G34090;AT5G06630;AT5G18990;AT5G22260;AT5G23040;AT5G23120;AT5G39770	82.745	8.109868987844331	0.24170644751948758	1.0	200	172	200	1.0
CHG	gain	GO:0080090	regulation of primary metabolic process	14	AT1G26960;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G71930;AT1G76500;AT2G10440;AT4G04030;AT5G22260;AT5G62165	66.335	8.389444260497887	0.21104997361875333	1.0	200	172	200	1.0
CHG	gain	GO:0090304	nucleic acid metabolic process	3	AT1G53490;AT2G24490;AT5G39770	56.595	5.652519349812099	0.053008216273522396	1.0	200	172	200	1.0
CHG	gain	GO:0090567	reproductive shoot system development	4	AT3G07610;AT4G23100;AT5G22260;AT5G62165	14.12	3.894303532083755	0.28328611898017	1.0	200	172	200	1.0
CHG	gain	GO:0097305	response to alcohol	3	AT1G71930;AT5G24240;AT5G37500	16.355	3.7361711684557433	0.18343014368694588	1.0	200	172	200	1.0
CHG	gain	GO:0099402	plant organ development	5	AT1G26960;AT1G49005;AT3G07610;AT5G22260;AT5G62165	40.325	6.06377563898928	0.1239925604463732	1.0	200	172	200	1.0
CHG	gain	GO:0160109	plant gross anatomical part developmental process	15	AT1G19890;AT1G26960;AT1G49005;AT1G55540;AT1G67990;AT1G71930;AT2G38195;AT2G38220;AT3G07610;AT3G46330;AT4G23100;AT5G22260;AT5G23040;AT5G57790;AT5G62165	79.61	8.233948020239167	0.18841854038437383	1.0	200	172	200	1.0
CHG	gain	GO:1901700	response to oxygen-containing compound	9	AT1G26960;AT1G71930;AT3G45140;AT4G23100;AT4G35770;AT5G22260;AT5G24240;AT5G24290;AT5G37500	48.595	6.389129439915902	0.18520423911925096	1.0	200	172	200	1.0
CHG	gain	GO:1902680	positive regulation of RNA biosynthetic process	4	AT1G71930;AT2G10440;AT5G22260;AT5G62165	9.91	3.14672845984524	0.4036326942482341	0.9850746268656716	197	172	200	1.0
CHG	gain	GO:1903046	meiotic cell cycle process	3	AT1G53490;AT5G39770;AT5G57790	6.405	2.295860405164042	0.46838407494145196	0.9651741293532339	193	172	200	1.0
CHG	gain	GO:1905392	plant organ morphogenesis	3	AT1G26960;AT1G49005;AT5G22260	17.61	3.8363915337201946	0.17035775127768313	1.0	200	172	200	1.0
CHG	gain	GO:2001141	regulation of RNA biosynthetic process	14	AT1G26960;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G71930;AT1G76500;AT2G10440;AT4G04030;AT5G22260;AT5G62165	52.065	7.553858285670967	0.26889465091712283	1.0	200	172	200	1.0
CHG	loss	GO:0000272	polysaccharide catabolic process	5	AT1G11590;AT1G69940;AT2G36710;AT4G03930;AT5G07410	4.68	2.0365657367244507	1.0683760683760684	0.5174129353233831	103	188	200	1.0
CHG	loss	GO:0000902	cell morphogenesis	3	AT1G69940;AT2G07020;AT2G07040	15.83	3.780357125986909	0.18951358180669614	1.0	200	188	200	1.0
CHG	loss	GO:0001101	response to acid chemical	3	AT1G07200;AT2G33380;AT3G47860	16.48	3.9584845585147863	0.1820388349514563	1.0	200	188	200	1.0
CHG	loss	GO:0003006	developmental process involved in reproduction	11	AT1G66730;AT1G69940;AT1G71692;AT2G07020;AT2G07040;AT2G48130;AT3G07610;AT3G46330;AT3G47860;AT4G24660;AT5G23660	56.425	6.828204375968863	0.19494904740806382	1.0	200	188	200	1.0
CHG	loss	GO:0005975	carbohydrate metabolic process	13	AT1G11590;AT1G17150;AT1G31740;AT1G55120;AT1G69940;AT1G71930;AT2G36710;AT3G45940;AT4G03930;AT4G13760;AT4G23560;AT5G07410;AT5G13980	33.335	5.191606206175501	0.38998050097495124	1.0	200	188	200	1.0
CHG	loss	GO:0005976	polysaccharide metabolic process	6	AT1G11590;AT1G69940;AT1G71930;AT2G36710;AT4G03930;AT5G07410	16.67	3.802775302328549	0.3599280143971205	1.0	200	188	200	1.0
CHG	loss	GO:0006139	nucleobase-containing compound metabolic process	7	AT1G66730;AT2G36490;AT2G39140;AT3G16680;AT5G39770;AT5G39920;AT5G49010	74.495	7.673980388299155	0.09396603798912678	1.0	200	188	200	1.0
CHG	loss	GO:0006259	DNA metabolic process	4	AT1G66730;AT2G36490;AT5G39770;AT5G49010	18.415	3.829200308158351	0.21721422753190334	1.0	200	188	200	1.0
CHG	loss	GO:0006281	DNA repair	3	AT1G66730;AT2G36490;AT5G39770	11.605	3.122334863527614	0.25850926324859974	1.0	200	188	200	1.0
CHG	loss	GO:0006325	chromatin organization	4	AT1G62310;AT3G07610;AT3G32280;AT4G00416	17.87	4.10890496361257	0.2238388360380526	1.0	200	188	200	1.0
CHG	loss	GO:0006338	chromatin remodeling	4	AT1G62310;AT3G07610;AT3G32280;AT4G00416	16.225	3.842443883780206	0.24653312788906007	1.0	200	188	200	1.0
CHG	loss	GO:0006355	regulation of DNA-templated transcription	16	AT1G19510;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G55950;AT1G71692;AT1G71930;AT2G10440;AT3G03260;AT4G00540;AT4G14410;AT4G25210;AT4G25530;AT5G04590	59.145	7.227999377421073	0.27052159945895676	1.0	200	188	200	1.0
CHG	loss	GO:0006412	translation	4	AT2G07715;AT2G39140;AT3G10950;AT5G64140	11.62	3.568697241291282	0.34423407917383825	1.0	200	188	200	1.0
CHG	loss	GO:0006508	proteolysis	3	AT2G27920;AT5G28550;AT5G36180	13.795	3.6909314542537937	0.21747009786154403	1.0	200	188	200	1.0
CHG	loss	GO:0006629	lipid metabolic process	3	AT1G80340;AT2G33380;AT5G42930	31.185	5.092226919531379	0.0962000962000962	1.0	200	188	200	1.0
CHG	loss	GO:0006810	transport	9	AT2G07695;AT2G16980;AT2G28640;AT2G48130;AT3G51860;AT4G08300;AT5G23660;AT5G46370;AT5G58180	81.875	8.233430330062937	0.1099236641221374	1.0	200	188	200	1.0
CHG	loss	GO:0006811	monoatomic ion transport	3	AT2G07695;AT3G51860;AT5G46370	19.165	4.037050284551836	0.15653535090007828	1.0	200	188	200	1.0
CHG	loss	GO:0006812	monoatomic cation transport	3	AT2G07695;AT3G51860;AT5G46370	16.685	3.837417751561596	0.17980221756068326	1.0	200	188	200	1.0
CHG	loss	GO:0006950	response to stress	17	AT1G07200;AT1G52940;AT1G66730;AT1G69940;AT1G71930;AT2G33380;AT2G36490;AT3G47860;AT3G51860;AT4G16860;AT4G16890;AT5G04590;AT5G08055;AT5G08315;AT5G39770;AT5G40060;AT5G52605	110.915	9.008205981214996	0.15327052247216336	1.0	200	188	200	1.0
CHG	loss	GO:0006952	defense response	11	AT1G52940;AT1G69940;AT1G71930;AT2G33380;AT2G36490;AT4G16860;AT4G16890;AT5G08055;AT5G08315;AT5G40060;AT5G52605	35.195	5.590793771907529	0.31254439551072594	1.0	200	188	200	1.0
CHG	loss	GO:0006974	DNA damage response	3	AT1G66730;AT2G36490;AT5G39770	13.1	3.3331666624997935	0.22900763358778625	1.0	200	188	200	1.0
CHG	loss	GO:0006996	organelle organization	5	AT1G44575;AT2G39140;AT4G32200;AT5G39770;AT5G58180	43.455	5.773038627967091	0.11506155793349443	1.0	200	188	200	1.0
CHG	loss	GO:0007049	cell cycle	3	AT4G08630;AT4G32200;AT5G39770	17.0	3.9749213828703596	0.17647058823529413	1.0	200	188	200	1.0
CHG	loss	GO:0007154	cell communication	4	AT1G49190;AT4G14940;AT4G16860;AT4G16890	44.535	6.044731176818388	0.08981699786684631	1.0	200	188	200	1.0
CHG	loss	GO:0007165	signal transduction	4	AT1G49190;AT4G14940;AT4G16860;AT4G16890	42.44	5.936867861086368	0.09425070688030161	1.0	200	188	200	1.0
CHG	loss	GO:0007275	multicellular organism development	9	AT1G66730;AT1G71692;AT1G80340;AT2G48130;AT3G07610;AT3G46330;AT3G47860;AT4G24660;AT5G23660	97.02	8.054787396325256	0.0927643784786642	1.0	200	188	200	1.0
CHG	loss	GO:0008152	metabolic process	40	AT1G07200;AT1G11590;AT1G17150;AT1G31740;AT1G55120;AT1G66730;AT1G69940;AT1G71930;AT1G80340;AT2G07695;AT2G07715;AT2G19800;AT2G27920;AT2G30210;AT2G33380;AT2G36490;AT2G36710;AT2G39140;AT3G10950;AT3G16680;AT3G45940;AT3G51860;AT4G03930;AT4G05490;AT4G13760;AT4G14940;AT4G23560;AT4G29740;AT5G04590;AT5G07410;AT5G13980;AT5G26780;AT5G28550;AT5G36180;AT5G38450;AT5G39770;AT5G39920;AT5G42930;AT5G49010;AT5G64140	241.735	11.445731737202037	0.16547045318220363	1.0	200	188	200	1.0
CHG	loss	GO:0009056	catabolic process	10	AT1G11590;AT1G69940;AT2G19800;AT2G30210;AT2G36710;AT4G03930;AT4G05490;AT4G29740;AT5G07410;AT5G39770	37.615	6.052005865826631	0.2658513890735079	1.0	200	188	200	1.0
CHG	loss	GO:0009057	macromolecule catabolic process	7	AT1G11590;AT1G69940;AT2G36710;AT4G03930;AT4G05490;AT5G07410;AT5G39770	20.01	4.374917142072516	0.34982508745627183	1.0	200	188	200	1.0
CHG	loss	GO:0009058	biosynthetic process	12	AT1G07200;AT1G66730;AT1G80340;AT2G07715;AT2G33380;AT2G39140;AT3G10950;AT3G16680;AT5G26780;AT5G38450;AT5G39920;AT5G64140	118.79	9.585713327655867	0.10101860425961781	1.0	200	188	200	1.0
CHG	loss	GO:0009059	macromolecule biosynthetic process	8	AT1G07200;AT1G66730;AT2G07715;AT2G39140;AT3G10950;AT3G16680;AT5G39920;AT5G64140	69.295	7.327890214788977	0.11544844505375568	1.0	200	188	200	1.0
CHG	loss	GO:0009266	response to temperature stimulus	4	AT1G66730;AT2G33380;AT3G47860;AT5G04590	23.055	4.598040343450675	0.1734981565820863	1.0	200	188	200	1.0
CHG	loss	GO:0009308	amine metabolic process	3	AT4G14940;AT4G29740;AT5G38450	2.96	1.70833252032501	1.0135135135135136	0.5572139303482587	111	188	200	1.0
CHG	loss	GO:0009314	response to radiation	5	AT1G44575;AT1G66730;AT1G80340;AT2G36750;AT3G47860	30.25	5.283701354164523	0.1652892561983471	1.0	200	188	200	1.0
CHG	loss	GO:0009409	response to cold	3	AT1G66730;AT2G33380;AT5G04590	13.785	3.6150760711221537	0.2176278563656148	1.0	200	188	200	1.0
CHG	loss	GO:0009414	response to water deprivation	3	AT1G07200;AT2G33380;AT3G47860	14.595	3.7723964531846295	0.20554984583761562	1.0	200	188	200	1.0
CHG	loss	GO:0009415	response to water	3	AT1G07200;AT2G33380;AT3G47860	14.915	3.812843427155125	0.2011397921555481	1.0	200	188	200	1.0
CHG	loss	GO:0009416	response to light stimulus	5	AT1G44575;AT1G66730;AT1G80340;AT2G36750;AT3G47860	28.595	5.136241329999987	0.17485574401119078	1.0	200	188	200	1.0
CHG	loss	GO:0009605	response to external stimulus	13	AT1G21835;AT1G52940;AT1G66730;AT1G69940;AT1G71930;AT2G33380;AT2G36490;AT3G51860;AT4G16860;AT4G16890;AT5G08055;AT5G08315;AT5G52605	49.455	6.488295230644189	0.2628652310180973	1.0	200	188	200	1.0
CHG	loss	GO:0009607	response to biotic stimulus	13	AT1G21835;AT1G52940;AT1G66730;AT1G69940;AT1G71930;AT2G33380;AT2G36490;AT3G51860;AT4G16860;AT4G16890;AT5G08055;AT5G08315;AT5G52605	41.76	6.2587858247426995	0.3113026819923372	1.0	200	188	200	1.0
CHG	loss	GO:0009617	response to bacterium	4	AT1G52940;AT1G66730;AT1G69940;AT4G16890	18.415	4.278174260125463	0.21721422753190334	0.9950248756218906	199	188	200	1.0
CHG	loss	GO:0009620	response to fungus	8	AT1G52940;AT1G71930;AT2G33380;AT2G36490;AT4G16860;AT5G08055;AT5G08315;AT5G52605	12.25	3.4260035026251816	0.6530612244897959	0.9353233830845771	187	188	200	1.0
CHG	loss	GO:0009628	response to abiotic stimulus	8	AT1G07200;AT1G44575;AT1G66730;AT1G80340;AT2G33380;AT2G36750;AT3G47860;AT5G04590	77.82	8.242426827094137	0.10280133641737343	1.0	200	188	200	1.0
CHG	loss	GO:0009653	anatomical structure morphogenesis	3	AT1G69940;AT2G07020;AT2G07040	39.695	5.580499529612022	0.07557626905151782	1.0	200	188	200	1.0
CHG	loss	GO:0009664	plant-type cell wall organization	4	AT1G23720;AT3G28550;AT3G54580;AT3G54590	5.06	2.3444402316971114	0.790513833992095	0.7313432835820896	146	188	200	1.0
CHG	loss	GO:0009719	response to endogenous stimulus	10	AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G71930;AT2G33380;AT3G47860;AT4G14940;AT4G16890	44.98	6.632465604886341	0.2223210315695865	1.0	200	188	200	1.0
CHG	loss	GO:0009725	response to hormone	10	AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G71930;AT2G33380;AT3G47860;AT4G14940;AT4G16890	44.85	6.573241209631667	0.2229654403567447	1.0	200	188	200	1.0
CHG	loss	GO:0009737	response to abscisic acid	3	AT1G71930;AT2G33380;AT3G47860	18.085	4.700827054891513	0.16588332872546308	1.0	200	188	200	1.0
CHG	loss	GO:0009791	post-embryonic development	9	AT1G66730;AT1G71692;AT1G80340;AT2G48130;AT3G07610;AT3G46330;AT3G47860;AT4G24660;AT5G23660	57.79	6.392644210340525	0.15573628655476726	1.0	200	188	200	1.0
CHG	loss	GO:0009793	embryo development ending in seed dormancy	3	AT3G46330;AT4G24660;AT5G23660	18.41	4.041274551425572	0.16295491580662683	1.0	200	188	200	1.0
CHG	loss	GO:0009826	unidimensional cell growth	3	AT1G69940;AT2G07020;AT2G07040	11.86	3.1097266760922944	0.25295109612141653	1.0	200	188	200	1.0
CHG	loss	GO:0009845	seed germination	3	AT1G66730;AT1G80340;AT2G48130	4.57	2.1943336118284287	0.6564551422319475	0.8109452736318408	162	188	200	1.0
CHG	loss	GO:0009856	pollination	4	AT1G69940;AT2G07020;AT2G07040;AT5G07410	11.135	3.2135299905244383	0.3592276605298608	0.9950248756218906	199	188	200	1.0
CHG	loss	GO:0009860	pollen tube growth	3	AT1G69940;AT2G07020;AT2G07040	5.42	2.205357113938693	0.5535055350553506	0.9104477611940298	182	188	200	1.0
CHG	loss	GO:0009889	regulation of biosynthetic process	19	AT1G19510;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G55950;AT1G62310;AT1G71692;AT1G71930;AT2G10440;AT3G03260;AT3G07610;AT3G32280;AT4G00540;AT4G14410;AT4G25210;AT4G25530;AT5G04590	84.885	8.43870695071228	0.2238322436237262	1.0	200	188	200	1.0
CHG	loss	GO:0009890	negative regulation of biosynthetic process	4	AT3G07610;AT3G32280;AT4G25530;AT5G04590	21.44	4.41773697723166	0.18656716417910446	1.0	200	188	200	1.0
CHG	loss	GO:0009891	positive regulation of biosynthetic process	3	AT1G71692;AT1G71930;AT2G10440	17.465	3.949528452866239	0.1717721156598912	1.0	200	188	200	1.0
CHG	loss	GO:0009892	negative regulation of metabolic process	5	AT3G07610;AT3G32280;AT3G47860;AT4G25530;AT5G04590	24.505	4.576021743829459	0.20403999183840033	1.0	200	188	200	1.0
CHG	loss	GO:0009893	positive regulation of metabolic process	3	AT1G71692;AT1G71930;AT2G10440	20.935	4.510074833082048	0.14330069262001432	1.0	200	188	200	1.0
CHG	loss	GO:0009932	cell tip growth	3	AT1G69940;AT2G07020;AT2G07040	6.805	2.327439580311379	0.440852314474651	0.9701492537313433	194	188	200	1.0
CHG	loss	GO:0009987	cellular process	66	AT1G07200;AT1G11590;AT1G17150;AT1G23720;AT1G31740;AT1G44575;AT1G49190;AT1G55120;AT1G62310;AT1G62920;AT1G66730;AT1G69940;AT1G71930;AT1G80340;AT2G07020;AT2G07040;AT2G07695;AT2G07715;AT2G16980;AT2G19800;AT2G27920;AT2G28640;AT2G30210;AT2G33380;AT2G36490;AT2G36710;AT2G39140;AT3G07610;AT3G10950;AT3G16680;AT3G28550;AT3G32280;AT3G45940;AT3G51860;AT3G54580;AT3G54590;AT4G00416;AT4G03930;AT4G05490;AT4G08300;AT4G08630;AT4G13760;AT4G14140;AT4G14410;AT4G14940;AT4G16860;AT4G16890;AT4G20170;AT4G23560;AT4G29740;AT4G32200;AT5G04590;AT5G07410;AT5G13980;AT5G23660;AT5G26780;AT5G28550;AT5G36180;AT5G38450;AT5G39770;AT5G39920;AT5G42930;AT5G46370;AT5G49010;AT5G58180;AT5G64140	397.055	10.536696588590305	0.16622382289607232	1.0	200	188	200	1.0
CHG	loss	GO:0010154	fruit development	6	AT1G66730;AT2G48130;AT3G46330;AT3G47860;AT4G24660;AT5G23660	26.825	4.565564039634097	0.22367194780987884	1.0	200	188	200	1.0
CHG	loss	GO:0010467	gene expression	7	AT1G07200;AT2G07715;AT2G39140;AT3G10950;AT3G16680;AT5G39920;AT5G64140	52.45	6.510568331566712	0.1334604385128694	1.0	200	188	200	1.0
CHG	loss	GO:0010468	regulation of gene expression	19	AT1G19510;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G55950;AT1G62310;AT1G71692;AT1G71930;AT2G10440;AT3G03260;AT3G07610;AT3G32280;AT4G00540;AT4G14410;AT4G25210;AT4G25530;AT5G04590	78.19	8.02271151170228	0.24299782580892698	1.0	200	188	200	1.0
CHG	loss	GO:0010556	regulation of macromolecule biosynthetic process	19	AT1G19510;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G55950;AT1G62310;AT1G71692;AT1G71930;AT2G10440;AT3G03260;AT3G07610;AT3G32280;AT4G00540;AT4G14410;AT4G25210;AT4G25530;AT5G04590	79.99	8.176178814091646	0.23752969121140144	1.0	200	188	200	1.0
CHG	loss	GO:0010557	positive regulation of macromolecule biosynthetic process	3	AT1G71692;AT1G71930;AT2G10440	15.18	3.7679702758912517	0.1976284584980237	1.0	200	188	200	1.0
CHG	loss	GO:0010558	negative regulation of macromolecule biosynthetic process	4	AT3G07610;AT3G32280;AT4G25530;AT5G04590	20.875	4.2801139003535855	0.19161676646706588	1.0	200	188	200	1.0
CHG	loss	GO:0010604	positive regulation of macromolecule metabolic process	3	AT1G71692;AT1G71930;AT2G10440	17.81	4.302778172297526	0.16844469399213927	1.0	200	188	200	1.0
CHG	loss	GO:0010605	negative regulation of macromolecule metabolic process	4	AT3G07610;AT3G32280;AT4G25530;AT5G04590	22.6	4.334743360338638	0.17699115044247787	1.0	200	188	200	1.0
CHG	loss	GO:0010629	negative regulation of gene expression	3	AT3G07610;AT3G32280;AT4G25530	14.185	3.7270330022686897	0.21149101163200562	1.0	200	188	200	1.0
CHG	loss	GO:0016043	cellular component organization	20	AT1G11590;AT1G23720;AT1G44575;AT1G62310;AT1G62920;AT1G69940;AT2G36710;AT2G39140;AT3G07610;AT3G28550;AT3G32280;AT3G54580;AT3G54590;AT4G00416;AT4G03930;AT4G32200;AT5G07410;AT5G23660;AT5G39770;AT5G58180	83.88	8.64497541928263	0.23843586075345732	1.0	200	188	200	1.0
CHG	loss	GO:0016049	cell growth	3	AT1G69940;AT2G07020;AT2G07040	15.775	3.551672141400437	0.1901743264659271	1.0	200	188	200	1.0
CHG	loss	GO:0016052	carbohydrate catabolic process	5	AT1G11590;AT1G69940;AT2G36710;AT4G03930;AT5G07410	7.11	2.613025066852593	0.7032348804500703	0.8407960199004975	168	188	200	1.0
CHG	loss	GO:0016070	RNA metabolic process	3	AT2G39140;AT3G16680;AT5G39920	44.615	5.7198579527816635	0.06724195898240502	1.0	200	188	200	1.0
CHG	loss	GO:0019219	regulation of nucleobase-containing compound metabolic process	16	AT1G19510;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G55950;AT1G71692;AT1G71930;AT2G10440;AT3G03260;AT4G00540;AT4G14410;AT4G25210;AT4G25530;AT5G04590	65.28	7.724092179667482	0.24509803921568626	1.0	200	188	200	1.0
CHG	loss	GO:0019222	regulation of metabolic process	21	AT1G19510;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G55950;AT1G62310;AT1G71692;AT1G71930;AT2G10440;AT2G33380;AT3G03260;AT3G07610;AT3G32280;AT3G47860;AT4G00540;AT4G14410;AT4G25210;AT4G25530;AT5G04590	95.67	8.857827047306728	0.21950454687989965	1.0	200	188	200	1.0
CHG	loss	GO:0019538	protein metabolic process	9	AT1G07200;AT2G07715;AT2G27920;AT2G39140;AT3G10950;AT4G05490;AT5G28550;AT5G36180;AT5G64140	75.305	8.186694998593678	0.11951397649558461	1.0	200	188	200	1.0
CHG	loss	GO:0019752	carboxylic acid metabolic process	3	AT1G80340;AT2G33380;AT5G26780	27.2	4.80624593627918	0.11029411764705882	1.0	200	188	200	1.0
CHG	loss	GO:0019953	sexual reproduction	3	AT4G32200;AT5G39770;AT5G48605	9.72	3.0119096932013067	0.30864197530864196	0.9950248756218906	199	188	200	1.0
CHG	loss	GO:0022402	cell cycle process	3	AT4G08630;AT4G32200;AT5G39770	16.11	3.793138542157412	0.186219739292365	1.0	200	188	200	1.0
CHG	loss	GO:0022414	reproductive process	15	AT1G66730;AT1G69940;AT1G71692;AT2G07020;AT2G07040;AT2G48130;AT3G07610;AT3G46330;AT3G47860;AT4G24660;AT4G32200;AT5G07410;AT5G23660;AT5G39770;AT5G48605	64.19	7.329658927944735	0.2336812587630472	1.0	200	188	200	1.0
CHG	loss	GO:0022607	cellular component assembly	5	AT1G62920;AT3G07610;AT3G32280;AT4G32200;AT5G23660	24.335	5.126672897698859	0.2054653790836244	1.0	200	188	200	1.0
CHG	loss	GO:0023052	signaling	4	AT1G49190;AT4G14940;AT4G16860;AT4G16890	43.205	5.9382636351041285	0.09258187709755816	1.0	200	188	200	1.0
CHG	loss	GO:0030154	cell differentiation	4	AT1G69940;AT1G71930;AT2G07020;AT2G07040	22.595	4.553128045640717	0.17703031644169065	1.0	200	188	200	1.0
CHG	loss	GO:0031047	regulatory ncRNA-mediated gene silencing	3	AT3G07610;AT3G32280;AT4G25530	6.965	2.4379858490155355	0.43072505384063176	0.9800995024875622	196	188	200	1.0
CHG	loss	GO:0032501	multicellular organismal process	13	AT1G66730;AT1G69940;AT1G71692;AT1G80340;AT2G07020;AT2G07040;AT2G48130;AT3G07610;AT3G46330;AT3G47860;AT4G24660;AT5G07410;AT5G23660	107.205	8.599010117449563	0.12126300079287347	1.0	200	188	200	1.0
CHG	loss	GO:0032502	developmental process	14	AT1G66730;AT1G69940;AT1G71692;AT1G71930;AT1G80340;AT2G07020;AT2G07040;AT2G48130;AT3G07610;AT3G46330;AT3G47860;AT4G14940;AT4G24660;AT5G23660	114.23	8.879588954450485	0.12255974787709008	1.0	200	188	200	1.0
